Timestamp,soil_moisture,soil_temperature,air_temperature,air_humidity,nitrogen,fosfor,kalium,ec
2026-07-05T13:38:12Z,13.8,7.8,20.6,89.9,92,198,150,3932
2026-07-05T13:43:12Z,13.8,7.8,20.5,89.8,92,197,150,3933
2026-07-05T13:48:12Z,13.7,7.8,20.5,87.5,92,197,150,3934
2026-07-05T13:53:12Z,13.7,7.8,20.5,85.9,92,196,150,3934
2026-07-05T13:58:12Z,13.7,7.8,20.4,86.1,91,196,150,3935
2026-07-05T14:03:12Z,13.6,7.8,20.2,86.5,91,195,150,3936
2026-07-05T14:08:12Z,13.5,7.8,20.1,85.6,91,194,150,3936
2026-07-05T14:13:12Z,13.5,7.8,20.0,84.9,91,194,150,3937
2026-07-05T14:18:13Z,13.4,7.8,19.9,84.8,90,193,150,3938
2026-07-05T14:23:13Z,13.4,7.8,19.7,84.8,90,192,150,3939
2026-07-05T14:28:13Z,13.3,7.8,19.5,84.4,90,191,150,3939
2026-07-05T14:33:13Z,13.2,7.8,19.3,84.8,90,191,150,3940
2026-07-05T14:38:13Z,13.2,7.7,19.3,85.2,90,190,149,3941
2026-07-05T14:43:13Z,13.1,7.7,19.2,86.2,90,189,149,3942
2026-07-05T14:48:13Z,13.0,7.7,19.3,86.4,90,188,149,3942
2026-07-05T14:53:13Z,12.9,7.7,19.2,86.4,90,187,149,3942
2026-07-05T14:58:13Z,12.8,7.7,19.4,88.2,90,187,149,3943
2026-07-05T15:03:13Z,12.8,7.7,19.4,90.1,90,186,149,3943
2026-07-05T15:08:14Z,12.7,7.7,19.5,89.5,90,186,149,3944
2026-07-05T15:13:14Z,12.6,7.7,19.5,90.1,89,186,149,3944
2026-07-05T15:18:14Z,12.6,7.7,19.5,89.3,89,186,149,3944
2026-07-05T15:23:14Z,12.6,7.7,19.4,87.7,89,185,149,3945
2026-07-05T15:28:14Z,12.5,7.7,19.2,86.8,89,184,149,3945
2026-07-05T15:33:14Z,12.4,7.7,19.1,86.3,89,184,149,3946
2026-07-05T15:38:15Z,12.4,7.7,19.0,86.3,89,184,149,3946
2026-07-05T15:43:15Z,12.4,7.7,18.9,86.4,89,183,149,3947
2026-07-05T15:48:15Z,12.4,7.7,18.9,86.9,89,183,149,3947
2026-07-05T15:53:15Z,12.3,7.7,18.8,87.3,89,182,149,3948
2026-07-05T15:58:15Z,12.2,7.7,18.8,87.3,89,181,148,3949
2026-07-05T16:03:15Z,12.2,7.7,18.8,87.2,89,181,148,3949
2026-07-05T16:08:15Z,12.2,7.7,18.8,87.3,88,180,148,3950
2026-07-05T16:13:15Z,12.1,7.7,18.8,87.2,88,180,148,3950
2026-07-05T16:18:16Z,12.0,7.7,18.7,87.3,88,179,148,3950
2026-07-05T16:23:16Z,12.0,7.7,18.7,87.3,88,179,148,3951
2026-07-05T16:28:16Z,12.0,7.7,18.8,87.1,88,179,148,3952
2026-07-05T16:33:16Z,12.0,7.7,18.8,88.6,87,178,148,3952
2026-07-05T16:38:16Z,11.9,7.7,18.7,88.3,88,178,148,3951
2026-07-05T16:43:16Z,11.9,7.7,18.7,88.0,87,178,148,3953
2026-07-05T16:48:16Z,11.9,7.7,18.5,87.5,87,178,148,3953
2026-07-05T16:53:17Z,11.8,7.7,18.4,87.2,87,177,148,3952
2026-07-05T16:58:17Z,11.8,7.7,18.3,87.4,87,177,148,3954
2026-07-05T17:03:17Z,11.8,7.7,18.2,87.1,87,176,148,3954
2026-07-05T17:08:17Z,11.8,7.7,18.2,87.2,87,175,148,3955
2026-07-05T17:13:17Z,11.7,7.7,18.1,88.0,87,175,148,3956
2026-07-05T17:18:17Z,11.7,7.7,18.2,88.5,87,174,148,3955
2026-07-05T17:23:17Z,11.6,7.7,18.2,88.9,87,174,148,3956
2026-07-05T17:28:18Z,11.6,7.7,18.2,89.0,87,174,148,3956
2026-07-05T17:33:18Z,11.6,7.7,18.2,89.6,87,174,148,3956
2026-07-05T17:38:18Z,11.6,7.7,18.3,90.0,87,173,148,3956
2026-07-05T17:43:18Z,11.5,7.7,18.3,90.2,87,173,148,3957
2026-07-05T17:48:18Z,11.5,7.7,18.3,90.7,87,173,148,3957
2026-07-05T17:53:18Z,11.5,7.7,18.3,90.8,87,173,148,3957
2026-07-05T17:58:18Z,11.5,7.7,18.3,90.5,86,173,148,3958
2026-07-05T18:03:18Z,11.4,7.6,18.2,90.6,86,172,147,3958
2026-07-05T18:08:18Z,11.5,7.6,18.1,90.6,86,172,147,3958
2026-07-05T18:13:18Z,11.3,7.6,18.1,90.5,86,172,147,3958
2026-07-05T18:18:18Z,11.4,7.6,18.0,90.3,86,172,147,3959
2026-07-05T18:23:18Z,11.4,7.6,18.0,90.3,86,171,147,3959
2026-07-05T18:28:18Z,11.3,7.6,17.9,89.9,86,171,147,3960
2026-07-05T18:33:18Z,11.3,7.6,17.8,89.8,86,170,147,3959
2026-07-05T18:38:18Z,11.3,7.6,17.7,89.6,86,170,147,3960
2026-07-05T18:43:18Z,11.2,7.6,17.7,89.8,86,169,147,3961
2026-07-05T18:48:18Z,11.2,7.6,17.6,90.1,86,169,147,3961
2026-07-05T18:53:19Z,11.1,7.6,17.5,90.0,86,169,147,3960
2026-07-05T18:58:19Z,11.1,7.6,17.4,90.5,86,168,147,3962
2026-07-05T19:03:19Z,11.1,7.6,17.4,90.6,86,167,147,3961
2026-07-05T19:08:19Z,11.0,7.6,17.3,89.7,86,167,147,3962
2026-07-05T19:13:19Z,11.0,7.6,17.2,89.2,86,167,147,3962
2026-07-05T19:18:19Z,11.1,7.6,17.1,88.6,86,166,147,3963
2026-07-05T19:23:19Z,11.0,7.6,17.0,87.3,85,166,147,3963
2026-07-05T19:28:19Z,10.9,7.6,16.9,87.7,85,165,147,3963
2026-07-05T19:33:19Z,10.9,7.6,17.0,87.8,85,164,147,3964
2026-07-05T19:38:19Z,10.8,7.6,16.8,88.6,85,164,147,3965
2026-07-05T19:43:19Z,10.8,7.6,16.9,89.7,85,164,147,3965
2026-07-05T19:48:20Z,10.8,7.6,16.9,90.3,85,163,147,3965
2026-07-05T19:53:20Z,10.7,7.6,16.9,90.5,84,163,147,3965
2026-07-05T19:58:20Z,10.8,7.6,16.9,91.1,84,162,147,3965
2026-07-05T20:03:21Z,10.8,7.6,16.9,91.6,85,162,147,3966
2026-07-05T20:08:21Z,10.7,7.6,16.8,91.0,84,161,147,3966
2026-07-05T20:13:21Z,10.6,7.6,16.8,90.4,84,161,147,3966
2026-07-05T20:18:21Z,10.7,7.6,16.8,91.1,85,161,146,3967
2026-07-05T20:23:21Z,10.6,7.6,16.8,91.0,84,161,146,3968
2026-07-05T20:28:21Z,10.6,7.6,16.8,90.5,84,160,146,3967
2026-07-05T20:33:21Z,10.6,7.6,16.8,90.5,84,160,146,3968
2026-07-05T20:38:21Z,10.6,7.6,16.7,90.3,84,160,146,3968
2026-07-05T20:43:21Z,10.5,7.6,16.6,89.9,85,160,146,3968
2026-07-05T20:48:21Z,10.5,7.6,16.5,89.8,84,159,146,3968
2026-07-05T20:53:22Z,10.5,7.6,16.4,89.9,84,158,146,3968
2026-07-05T20:58:22Z,10.4,7.6,16.3,89.9,84,158,146,3969
2026-07-05T21:03:22Z,10.4,7.6,16.2,89.6,83,158,146,3970
2026-07-05T21:08:27Z,10.4,7.6,16.1,90.0,83,157,146,3969
2026-07-05T21:13:27Z,10.4,7.6,16.1,89.3,84,156,146,3969
2026-07-05T21:18:27Z,10.3,7.6,16.0,89.4,83,156,146,3970
2026-07-05T21:23:27Z,10.3,7.6,15.9,89.9,83,155,146,3970
2026-07-05T21:28:27Z,10.3,7.6,15.8,90.4,83,155,146,3971
2026-07-05T21:33:27Z,10.3,7.6,15.8,90.4,83,155,146,3970
2026-07-05T21:38:30Z,10.3,7.6,15.7,90.9,83,153,146,3971
2026-07-05T21:43:30Z,10.3,7.6,15.7,90.8,83,153,146,3971
2026-07-05T21:48:30Z,10.2,7.6,15.6,90.4,83,153,146,3972
2026-07-05T21:53:31Z,10.2,7.6,15.6,90.3,83,152,146,3971
2026-07-05T21:58:30Z,10.2,7.6,15.6,90.5,83,152,146,3972
2026-07-05T22:03:31Z,10.1,7.6,15.4,90.5,83,151,146,3972
2026-07-05T22:08:33Z,10.1,7.6,15.4,90.9,83,151,146,3972
2026-07-05T22:13:33Z,10.2,7.6,15.4,90.4,83,151,146,3972
2026-07-05T22:18:37Z,10.1,7.6,15.4,90.5,83,150,146,3973
2026-07-05T22:23:37Z,10.0,7.6,15.4,90.6,83,149,146,3973
2026-07-05T22:28:37Z,10.0,7.6,15.4,90.8,83,149,146,3973
2026-07-05T22:33:37Z,10.0,7.6,15.4,91.0,83,149,146,3974
2026-07-05T22:38:38Z,10.0,7.6,15.4,90.8,83,148,146,3974
2026-07-05T22:43:38Z,9.9,7.6,15.4,90.0,83,148,146,3974
2026-07-05T22:48:38Z,9.9,7.6,15.3,89.6,83,147,146,3974
2026-07-05T22:53:38Z,9.9,7.6,15.2,90.2,83,147,146,3975
2026-07-05T22:58:38Z,9.9,7.6,15.3,90.1,83,147,146,3975
2026-07-05T23:03:38Z,9.9,7.6,15.3,90.6,83,147,146,3974
2026-07-05T23:08:38Z,9.9,7.6,15.5,91.3,83,147,146,3975
2026-07-05T23:13:41Z,9.9,7.6,15.8,91.2,83,147,146,3975
2026-07-05T23:18:41Z,9.9,7.6,16.1,91.1,83,147,146,3975
2026-07-05T23:23:41Z,9.9,7.6,16.4,90.6,83,148,146,3974
2026-07-05T23:28:41Z,10.0,7.6,16.8,90.7,83,148,146,3974
2026-07-05T23:33:41Z,9.9,7.6,17.2,91.3,83,150,146,3973
2026-07-05T23:38:41Z,10.0,7.6,17.7,93.2,83,152,146,3973
2026-07-05T23:43:41Z,10.1,7.6,18.2,92.9,84,154,146,3973
2026-07-05T23:48:42Z,10.2,7.6,18.6,89.1,84,156,146,3972
2026-07-05T23:53:42Z,10.2,7.6,19.1,90.1,85,159,146,3971
2026-07-05T23:58:42Z,10.3,7.6,19.6,87.8,85,162,146,3970
2026-07-06T00:03:42Z,10.4,7.6,19.9,84.7,85,165,146,3969
2026-07-06T00:08:42Z,10.5,7.6,20.2,83.8,85,168,146,3968
2026-07-06T00:13:42Z,10.5,7.6,20.6,80.9,85,171,146,3968
2026-07-06T00:18:42Z,10.5,7.6,21.0,81.6,85,175,146,3967
2026-07-06T00:23:42Z,10.6,7.6,21.3,79.5,85,178,146,3967
2026-07-06T00:28:42Z,10.7,7.6,21.7,77.7,85,181,147,3966
2026-07-06T00:33:42Z,10.8,7.6,22.2,77.7,85,185,147,3965
2026-07-06T00:38:43Z,10.9,7.6,22.6,76.4,85,189,147,3964
2026-07-06T00:43:43Z,10.9,7.6,23.0,74.6,85,192,147,3963
2026-07-06T00:48:43Z,11.0,7.6,23.6,75.3,85,196,147,3963
2026-07-06T00:53:43Z,11.0,7.6,23.9,71.9,85,200,147,3962
2026-07-06T00:58:43Z,74.6,14.0,24.3,70.3,283,192,274,3293
2026-07-06T01:03:43Z,36.5,9.4,24.7,69.1,186,199,183,3694
2026-07-06T01:08:43Z,31.2,9.0,24.9,66.6,160,203,174,3748
2026-07-06T01:13:43Z,28.7,8.8,25.4,67.3,148,207,170,3778
2026-07-06T01:18:43Z,26.9,8.7,25.7,62.4,139,211,168,3796
2026-07-06T01:23:43Z,25.6,8.6,25.9,62.4,134,216,166,3809
2026-07-06T01:28:44Z,24.6,8.5,26.2,61.3,129,219,165,3820
2026-07-06T01:33:44Z,23.9,8.5,26.7,61.3,126,223,164,3826
2026-07-06T01:38:44Z,23.3,8.4,26.8,63.6,122,227,163,3833
2026-07-06T01:43:44Z,22.8,8.4,27.1,61.5,120,231,162,3838
2026-07-06T01:48:44Z,22.4,8.3,27.9,60.1,118,234,161,3843
2026-07-06T01:53:44Z,22.0,8.3,27.7,51.1,117,238,161,3846
2026-07-06T01:58:44Z,21.7,8.3,28.2,48.7,115,242,161,3850
2026-07-06T02:03:44Z,21.3,8.3,28.5,49.2,113,246,160,3855
2026-07-06T02:08:44Z,21.0,8.3,29.1,48.3,112,249,160,3858
2026-07-06T02:13:44Z,20.7,8.2,28.9,45.9,110,251,159,3861
2026-07-06T02:18:45Z,20.4,8.2,29.8,49.9,109,254,159,3863
2026-07-06T02:23:45Z,20.1,8.2,29.8,47.7,108,258,158,3866
2026-07-06T02:28:45Z,19.8,8.2,29.5,46.7,106,260,158,3869
2026-07-06T02:33:45Z,19.7,8.2,29.9,47.0,105,263,158,3872
2026-07-06T02:38:45Z,19.4,8.1,30.3,49.1,105,265,157,3873
2026-07-06T02:43:45Z,19.1,8.1,29.9,49.3,103,267,157,3876
2026-07-06T02:48:45Z,18.9,8.1,30.2,50.3,102,269,157,3879
2026-07-06T02:53:45Z,18.6,8.1,30.8,49.2,102,272,157,3880
2026-07-06T02:58:45Z,18.4,8.1,31.0,47.2,101,274,156,3883
2026-07-06T03:03:45Z,18.3,8.1,31.2,49.6,100,276,156,3885
2026-07-06T03:08:46Z,18.1,8.1,31.7,46.3,100,278,156,3887
2026-07-06T03:13:46Z,18.0,8.1,32.1,47.1,99,280,156,3889
2026-07-06T03:18:46Z,17.8,8.0,33.2,45.3,99,282,155,3890
2026-07-06T03:23:46Z,17.7,8.0,33.2,45.1,98,285,155,3891
2026-07-06T03:28:46Z,17.6,8.0,33.3,45.8,98,287,155,3893
2026-07-06T03:33:46Z,17.4,8.0,33.5,46.2,97,289,155,3895
2026-07-06T03:38:46Z,17.2,8.0,33.3,44.3,96,291,155,3897
2026-07-06T03:43:46Z,17.0,8.0,33.6,47.0,96,293,154,3899
2026-07-06T03:48:46Z,16.9,8.0,33.7,43.8,95,294,154,3901
2026-07-06T03:53:47Z,16.8,8.0,33.5,44.9,95,296,154,3902
2026-07-06T03:58:47Z,16.6,8.0,33.8,44.1,94,297,154,3903
2026-07-06T04:03:47Z,16.4,8.0,32.9,46.0,93,298,154,3905
2026-07-06T04:08:47Z,16.3,7.9,33.4,47.7,93,300,153,3907
2026-07-06T04:13:47Z,16.2,7.9,34.1,45.6,93,300,153,3909
2026-07-06T04:18:48Z,16.0,7.9,33.5,46.7,92,302,153,3910
2026-07-06T04:23:48Z,15.8,7.9,33.9,44.8,92,303,153,3911
2026-07-06T04:28:48Z,15.7,7.9,33.8,43.4,92,304,153,3913
2026-07-06T04:33:48Z,15.6,7.9,33.2,40.0,91,306,153,3914
2026-07-06T04:38:48Z,15.4,7.9,32.9,42.0,91,309,152,3915
2026-07-06T04:43:48Z,59.5,11.8,32.2,43.0,253,213,230,3453
2026-07-06T04:48:48Z,40.3,9.8,32.8,45.3,190,223,190,3655
2026-07-06T04:53:49Z,34.3,9.2,32.4,43.9,165,234,179,3717
2026-07-06T04:58:49Z,31.4,9.0,32.7,44.9,150,244,175,3746
2026-07-06T05:03:49Z,29.7,8.9,33.3,43.9,141,252,172,3767
2026-07-06T05:08:49Z,28.4,8.8,33.9,44.7,135,261,170,3780
2026-07-06T05:13:49Z,27.3,8.7,33.9,45.2,130,268,168,3792
2026-07-06T05:18:49Z,26.4,8.6,33.0,44.4,126,276,167,3801
2026-07-06T05:23:49Z,25.7,8.6,33.7,45.6,123,282,166,3808
2026-07-06T05:28:49Z,24.9,8.5,32.9,46.4,120,288,165,3815
2026-07-06T05:33:50Z,24.4,8.5,33.4,45.2,117,293,164,3820
2026-07-06T05:38:50Z,23.9,8.5,33.8,47.9,115,298,164,3825
2026-07-06T05:43:50Z,23.4,8.4,34.2,45.2,114,302,163,3831
2026-07-06T05:48:50Z,23.1,8.4,34.0,45.5,112,306,162,3835
2026-07-06T05:53:50Z,22.7,8.4,33.9,47.0,110,309,162,3840
2026-07-06T05:58:50Z,22.3,8.3,33.5,45.2,109,312,161,3844
2026-07-06T06:03:51Z,22.0,8.3,34.3,44.1,108,315,161,3847
2026-07-06T06:08:51Z,21.5,8.3,33.8,45.6,106,316,160,3852
2026-07-06T06:13:51Z,21.1,8.3,32.8,42.2,105,316,160,3856
