Timestamp,soil_moisture,soil_temperature,air_temperature,air_humidity,nitrogen,fosfor,kalium,ec
2026-07-04T09:52:00Z,60.8,27.6,30.7,40.0,90,186,99,1807
2026-07-04T09:57:00Z,59.6,27.5,30.6,40.0,90,186,97,1803
2026-07-04T10:02:00Z,60.2,27.3,30.2,40.0,91,186,99,1813
2026-07-04T10:07:00Z,61.0,27.5,30.3,40.0,92,185,98,1818
2026-07-04T10:12:00Z,61.0,27.2,30.3,40.0,91,185,99,1805
2026-07-04T10:17:00Z,61.2,27.1,29.7,40.0,92,186,99,1805
2026-07-04T10:22:00Z,61.0,27.2,29.4,42.4,91,187,97,1816
2026-07-04T10:27:00Z,59.1,27.1,30.4,40.0,91,185,98,1811
2026-07-04T10:32:00Z,59.7,27.0,29.4,40.0,92,187,100,1819
2026-07-04T10:37:00Z,60.9,27.4,29.1,40.2,91,185,98,1821
2026-07-04T10:42:00Z,59.8,27.2,29.6,40.9,90,187,98,1815
2026-07-04T10:47:00Z,61.0,27.1,29.4,40.0,89,185,100,1818
2026-07-04T10:52:00Z,59.1,26.9,28.5,42.7,93,185,99,1822
2026-07-04T10:57:00Z,58.9,26.8,28.9,40.1,90,185,99,1824
2026-07-04T11:02:00Z,60.4,26.9,28.8,42.0,91,184,99,1815
2026-07-04T11:07:00Z,58.1,26.6,28.6,40.9,91,185,98,1808
2026-07-04T11:12:00Z,59.4,26.7,28.9,41.4,91,186,99,1828
2026-07-04T11:17:00Z,57.5,26.6,28.7,42.5,91,186,98,1823
2026-07-04T11:22:00Z,57.2,26.6,28.0,44.5,91,186,98,1825
2026-07-04T11:27:00Z,57.0,26.5,27.6,46.2,90,186,100,1815
2026-07-04T11:32:00Z,59.3,26.3,27.0,48.6,91,186,98,1820
2026-07-04T11:37:00Z,59.3,26.3,27.6,44.8,91,183,99,1816
2026-07-04T11:42:00Z,59.9,26.4,26.9,49.9,91,184,99,1822
2026-07-04T11:47:00Z,59.1,26.6,27.0,47.2,90,185,98,1826
2026-07-04T11:52:00Z,58.3,26.3,26.5,51.1,92,183,96,1826
2026-07-04T11:57:00Z,58.9,26.2,26.2,49.4,90,184,98,1833
2026-07-04T12:02:00Z,59.8,26.2,26.1,50.5,91,185,98,1808
2026-07-04T12:07:00Z,59.5,26.0,26.0,53.3,91,183,98,1810
2026-07-04T12:12:00Z,58.9,25.9,25.9,53.8,90,183,98,1820
2026-07-04T12:17:00Z,60.7,25.7,25.1,55.6,92,185,97,1815
2026-07-04T12:22:00Z,61.8,25.9,25.3,55.0,89,184,98,1818
2026-07-04T12:27:00Z,62.1,25.7,24.6,55.4,90,186,99,1810
2026-07-04T12:32:00Z,60.9,25.4,25.2,55.6,91,184,97,1837
2026-07-04T12:37:00Z,63.8,25.4,24.4,59.5,89,184,97,1829
2026-07-04T12:42:00Z,62.0,25.6,24.7,57.4,89,185,97,1799
2026-07-04T12:47:00Z,60.9,25.3,24.0,57.1,90,183,97,1814
2026-07-04T12:52:00Z,63.9,25.4,23.9,60.2,89,184,97,1810
2026-07-04T12:57:00Z,62.2,25.4,23.2,60.6,90,186,96,1813
2026-07-04T13:02:00Z,61.3,25.2,22.9,64.7,91,185,96,1826
2026-07-04T13:07:00Z,63.9,25.0,22.6,66.2,92,184,97,1816
2026-07-04T13:12:00Z,63.4,25.1,22.4,65.2,90,184,96,1813
2026-07-04T13:17:00Z,64.2,25.2,21.9,66.4,90,184,96,1799
2026-07-04T13:22:00Z,62.0,24.9,22.3,65.8,90,183,97,1822
2026-07-04T13:27:00Z,63.4,24.6,22.1,65.9,90,182,97,1799
2026-07-04T13:32:00Z,61.6,24.9,22.1,66.3,90,184,97,1792
2026-07-04T13:37:00Z,62.4,24.8,21.5,69.4,89,183,97,1819
2026-07-04T13:42:00Z,63.3,24.6,21.3,68.5,91,183,98,1821
2026-07-04T13:47:00Z,62.6,24.4,21.4,67.9,89,184,98,1813
2026-07-04T13:52:00Z,63.9,24.6,21.4,70.5,90,184,96,1816
2026-07-04T13:57:00Z,64.2,24.4,20.9,70.1,91,183,96,1817
2026-07-04T14:02:00Z,62.4,24.4,20.7,69.0,91,184,97,1805
2026-07-04T14:07:00Z,62.4,24.4,20.4,71.6,91,185,97,1821
2026-07-04T14:12:00Z,64.1,24.4,20.9,70.1,90,182,97,1809
2026-07-04T14:17:00Z,64.5,24.1,20.4,73.2,90,184,96,1813
2026-07-04T14:22:00Z,64.2,24.0,19.8,75.4,91,184,96,1814
2026-07-04T14:27:00Z,64.6,23.9,19.5,76.0,90,184,96,1826
2026-07-04T14:32:00Z,62.6,24.2,19.7,74.4,90,183,95,1819
2026-07-04T14:37:00Z,64.3,24.0,19.5,77.2,91,183,97,1823
2026-07-04T14:42:00Z,65.1,23.8,18.8,78.4,90,185,97,1819
2026-07-04T14:47:00Z,65.4,23.7,19.3,76.3,91,183,96,1820
2026-07-04T14:52:00Z,63.4,23.6,18.9,77.8,89,184,97,1815
2026-07-04T14:57:00Z,64.0,23.7,18.8,76.2,91,182,98,1819
2026-07-04T15:02:00Z,0.0,24.0,21.0,99.0,0,0,0,0
2026-07-04T15:07:00Z,62.8,23.7,18.6,77.8,90,185,96,1829
2026-07-04T15:12:00Z,65.2,23.8,18.4,79.2,90,184,97,1825
2026-07-04T15:17:00Z,64.7,23.4,17.8,80.9,91,183,96,1838
2026-07-04T15:22:00Z,64.6,23.5,17.8,80.7,91,185,97,1836
2026-07-04T15:27:00Z,65.3,23.3,17.8,81.4,91,185,96,1815
2026-07-04T15:32:00Z,64.7,23.5,17.2,86.1,90,183,95,1840
2026-07-04T15:37:00Z,63.4,23.3,17.5,80.7,90,184,94,1828
2026-07-04T15:42:00Z,65.6,23.4,17.0,84.1,89,186,95,1810
2026-07-04T15:47:00Z,65.5,23.3,16.8,85.8,91,184,97,1825
2026-07-04T15:52:00Z,65.1,23.2,16.8,85.2,90,185,96,1827
2026-07-04T15:57:00Z,66.2,22.8,16.8,83.5,89,184,96,1830
2026-07-04T16:02:00Z,65.2,22.9,16.7,87.4,91,185,96,1836
2026-07-04T16:07:00Z,64.1,22.9,16.5,86.4,90,184,94,1821
2026-07-04T16:12:00Z,65.1,22.9,16.6,84.2,91,183,96,1823
2026-07-04T16:17:00Z,65.6,22.7,16.0,89.5,91,184,97,1835
2026-07-04T16:22:00Z,63.8,22.8,16.3,86.2,91,185,97,1832
2026-07-04T16:27:00Z,64.0,23.1,15.7,86.8,89,184,98,1850
2026-07-04T16:32:00Z,63.2,22.7,15.4,89.4,89,185,97,1847
2026-07-04T16:37:00Z,63.4,22.8,15.6,89.9,91,184,97,1817
2026-07-04T16:42:00Z,65.7,22.6,15.3,90.7,92,185,97,1837
2026-07-04T16:47:00Z,65.0,22.6,15.7,89.4,91,184,98,1831
2026-07-04T16:52:00Z,65.5,22.3,15.8,87.8,90,184,97,1835
2026-07-04T16:57:00Z,65.8,22.2,15.1,90.1,91,185,97,1852
2026-07-04T17:02:00Z,64.6,22.1,15.0,91.6,90,185,99,1832
2026-07-04T17:07:00Z,64.6,22.3,15.0,93.0,90,185,98,1836
2026-07-04T17:12:00Z,64.4,22.3,15.0,89.8,90,184,98,1843
2026-07-04T17:17:00Z,64.4,22.4,15.0,90.8,91,183,97,1857
2026-07-04T17:22:00Z,64.1,22.0,15.0,88.8,92,184,97,1849
2026-07-04T17:27:00Z,63.8,22.2,15.0,91.1,91,184,98,1833
2026-07-04T17:32:00Z,63.6,21.9,15.2,88.7,92,183,97,1843
2026-07-04T17:37:00Z,64.5,22.1,15.0,91.4,91,184,96,1842
2026-07-04T17:42:00Z,64.6,22.0,15.0,91.3,91,184,97,1839
2026-07-04T17:47:00Z,64.6,22.2,15.0,93.0,90,183,98,1840
2026-07-04T17:52:00Z,65.1,21.9,15.0,92.1,90,185,98,1854
2026-07-04T17:57:00Z,63.4,22.1,15.0,90.0,91,183,98,1843
2026-07-04T18:02:00Z,63.5,22.1,15.0,93.0,89,183,98,1851
2026-07-04T18:07:00Z,64.6,22.0,15.0,92.0,92,183,98,1864
2026-07-04T18:12:00Z,65.0,22.2,15.0,93.0,93,185,99,1843
2026-07-04T18:17:00Z,65.1,22.2,15.0,92.7,90,184,98,1844
2026-07-04T18:22:00Z,65.0,22.0,15.0,91.1,90,184,97,1863
2026-07-04T18:27:00Z,64.4,21.9,15.0,90.8,91,182,98,1857
2026-07-04T18:32:00Z,65.9,22.0,15.0,93.0,89,184,98,1856
2026-07-04T18:37:00Z,67.3,22.2,15.0,92.3,92,182,100,1842
2026-07-04T18:42:00Z,63.7,21.5,15.0,91.4,90,185,100,1845
2026-07-04T18:47:00Z,65.3,21.7,15.0,92.0,90,181,98,1864
2026-07-04T18:52:00Z,65.7,21.9,15.0,91.1,90,183,100,1846
2026-07-04T18:57:00Z,65.1,21.9,15.0,91.1,92,182,99,1840
2026-07-04T19:02:00Z,64.9,22.0,15.0,91.2,90,183,98,1849
2026-07-04T19:07:00Z,63.6,22.0,15.0,90.4,90,184,99,1846
2026-07-04T19:12:00Z,64.3,21.9,15.0,92.5,91,183,99,1858
2026-07-04T19:17:00Z,64.0,21.7,15.0,93.0,90,182,99,1849
2026-07-04T19:22:00Z,62.8,22.1,15.0,90.2,90,181,98,1849
2026-07-04T19:27:00Z,64.5,21.9,15.0,90.9,91,183,99,1860
2026-07-04T19:32:00Z,62.8,21.9,15.0,92.1,91,182,97,1854
2026-07-04T19:37:00Z,64.9,22.1,15.0,91.1,91,182,97,1860
2026-07-04T19:42:00Z,64.4,22.4,15.0,92.8,91,183,97,1872
2026-07-04T19:47:00Z,63.0,22.0,15.0,90.5,91,182,97,1854
2026-07-04T19:52:00Z,65.2,21.9,15.0,92.5,90,182,99,1859
2026-07-04T19:57:00Z,63.6,22.1,15.0,91.8,91,181,98,1858
2026-07-04T20:02:00Z,63.7,22.1,15.0,90.5,91,181,98,1868
2026-07-04T20:07:00Z,63.9,22.3,15.0,93.0,92,183,98,1862
2026-07-04T20:12:00Z,65.6,22.4,15.1,90.3,92,181,97,1865
2026-07-04T20:17:00Z,63.7,22.3,15.3,90.9,91,180,98,1864
2026-07-04T20:22:00Z,64.1,22.1,15.0,92.1,89,181,97,1854
2026-07-04T20:27:00Z,64.4,22.5,15.0,89.8,90,182,98,1862
2026-07-04T20:32:00Z,63.9,22.4,15.1,91.9,89,180,99,1877
2026-07-04T20:37:00Z,63.9,22.2,15.6,90.3,92,182,98,1866
2026-07-04T20:42:00Z,64.3,22.4,15.2,93.0,91,184,99,1855
2026-07-04T20:47:00Z,62.9,22.6,15.6,92.4,91,181,99,1875
2026-07-04T20:52:00Z,63.5,22.4,15.8,87.8,91,180,99,1863
2026-07-04T20:57:00Z,62.3,22.2,15.8,88.0,91,181,98,1865
2026-07-04T21:02:00Z,64.2,22.6,15.6,90.4,91,180,98,1881
2026-07-04T21:07:00Z,62.7,22.3,15.8,89.3,91,183,98,1872
2026-07-04T21:12:00Z,62.4,22.5,15.6,89.8,89,181,100,1877
2026-07-04T21:17:00Z,63.7,22.9,16.0,87.7,89,181,98,1865
2026-07-04T21:22:00Z,62.8,22.5,16.0,89.7,92,181,99,1869
2026-07-04T21:27:00Z,62.4,22.7,16.1,87.2,91,183,99,1861
2026-07-04T21:32:00Z,62.0,22.8,16.6,85.3,90,183,99,1870
2026-07-04T21:37:00Z,62.3,22.4,17.1,83.8,92,181,98,1866
2026-07-04T21:42:00Z,62.1,22.9,16.7,86.7,91,181,99,1875
2026-07-04T21:47:00Z,60.9,23.0,16.6,86.1,91,181,99,1881
2026-07-04T21:52:00Z,61.7,22.7,16.6,87.3,92,182,99,1865
2026-07-04T21:57:00Z,61.8,22.9,17.2,83.9,93,179,99,1878
2026-07-04T22:02:00Z,62.7,22.9,17.1,85.8,91,181,98,1883
2026-07-04T22:07:00Z,60.8,23.0,17.6,82.6,91,181,101,1887
2026-07-04T22:12:00Z,62.2,23.2,16.9,84.1,92,179,100,1875
2026-07-04T22:17:00Z,62.7,23.1,17.5,84.1,91,179,100,1863
2026-07-04T22:22:00Z,61.9,23.2,17.8,81.2,90,179,99,1873
2026-07-04T22:27:00Z,61.8,23.4,18.2,78.0,91,181,99,1860
2026-07-04T22:32:00Z,61.6,23.3,18.5,80.2,90,181,98,1877
2026-07-04T22:37:00Z,60.6,23.5,19.1,77.5,91,179,99,1870
2026-07-04T22:42:00Z,60.8,23.2,18.8,78.9,92,179,99,1865
2026-07-04T22:47:00Z,61.8,23.5,18.9,78.7,91,181,97,1888
2026-07-04T22:52:00Z,59.8,23.6,18.5,78.7,91,178,100,1885
2026-07-04T22:57:00Z,58.6,23.6,19.8,71.5,90,180,99,1874
2026-07-04T23:02:00Z,59.7,23.6,19.3,76.0,91,180,99,1871
2026-07-04T23:07:00Z,60.7,23.7,18.9,77.5,91,179,100,1873
2026-07-04T23:12:00Z,60.7,23.9,19.6,76.6,90,180,99,1879
2026-07-04T23:17:00Z,61.1,23.8,19.8,74.6,92,180,100,1889
2026-07-04T23:22:00Z,60.1,24.1,20.0,73.5,91,179,101,1898
2026-07-04T23:27:00Z,58.9,24.1,20.8,69.8,89,181,99,1891
2026-07-04T23:32:00Z,59.6,24.0,20.3,71.5,92,180,100,1882
2026-07-04T23:37:00Z,58.8,23.9,20.8,68.6,91,179,99,1881
2026-07-04T23:42:00Z,59.7,24.1,21.1,70.3,91,179,101,1891
2026-07-04T23:47:00Z,59.6,24.2,21.1,68.5,90,179,100,1850
2026-07-04T23:52:00Z,60.2,24.0,21.9,69.0,90,179,101,1843
2026-07-04T23:57:00Z,95.0,23.5,21.9,68.3,90,179,101,1832
2026-07-05T00:02:00Z,95.0,23.8,21.8,66.8,91,181,99,1861
2026-07-05T00:07:00Z,93.5,23.6,22.4,63.4,93,179,98,1852
2026-07-05T00:12:00Z,93.4,23.8,22.1,67.7,91,180,99,1851
2026-07-05T00:17:00Z,92.7,24.1,21.9,68.0,91,181,100,1852
2026-07-05T00:22:00Z,94.4,24.1,22.1,66.3,90,179,100,1852
2026-07-05T00:27:00Z,92.3,24.4,22.6,63.6,91,179,100,1859
2026-07-05T00:32:00Z,94.5,24.0,22.9,64.6,90,180,99,1854
2026-07-05T00:37:00Z,90.1,24.7,23.0,62.4,91,181,97,1861
2026-07-05T00:42:00Z,90.2,24.2,23.2,62.2,91,180,97,1868
2026-07-05T00:47:00Z,91.2,24.4,23.4,61.8,89,181,98,1867
2026-07-05T00:52:00Z,86.9,24.6,23.5,60.6,89,179,98,1859
2026-07-05T00:57:00Z,87.2,24.7,24.5,55.8,90,180,99,1865
2026-07-05T01:02:00Z,88.3,25.0,24.4,58.1,92,179,99,1863
2026-07-05T01:07:00Z,85.5,24.7,24.6,57.2,91,181,99,1869
2026-07-05T01:12:00Z,83.9,24.7,24.7,55.2,91,181,98,1864
2026-07-05T01:17:00Z,82.8,25.0,25.1,53.3,89,178,99,1872
2026-07-05T01:22:00Z,84.7,25.0,25.1,54.6,91,179,96,1877
2026-07-05T01:27:00Z,79.1,25.2,25.9,53.1,91,179,99,1868
2026-07-05T01:32:00Z,81.7,25.2,26.1,55.2,90,179,97,1867
2026-07-05T01:37:00Z,80.1,25.2,25.7,52.0,91,179,97,1871
2026-07-05T01:42:00Z,79.5,25.3,25.9,53.6,92,180,98,1872
2026-07-05T01:47:00Z,77.4,25.2,26.6,49.4,92,180,98,1874
2026-07-05T01:52:00Z,76.7,25.6,27.2,46.5,90,181,96,1886
2026-07-05T01:57:00Z,75.1,25.5,26.7,50.5,90,181,98,1871
2026-07-05T02:02:00Z,73.2,25.8,27.6,46.9,90,180,100,1873
2026-07-05T02:07:00Z,72.4,25.9,27.4,46.2,88,180,98,1890
2026-07-05T02:12:00Z,73.0,25.9,27.8,46.6,90,180,98,1862
2026-07-05T02:17:00Z,70.7,25.9,27.9,44.7,91,181,98,1875
2026-07-05T02:22:00Z,70.7,25.8,28.3,43.8,91,181,98,1886
2026-07-05T02:27:00Z,69.6,26.1,28.7,41.0,90,180,96,1889
2026-07-05T02:32:00Z,70.3,26.2,28.3,44.1,91,181,97,1891
2026-07-05T02:37:00Z,69.2,26.5,28.7,41.6,88,178,98,1874
2026-07-05T02:42:00Z,70.4,26.1,29.0,42.9,91,179,97,1877
2026-07-05T02:47:00Z,69.2,26.5,29.1,40.0,92,180,97,1888
2026-07-05T02:52:00Z,68.0,26.4,29.5,40.0,89,178,98,1881
2026-07-05T02:57:00Z,67.6,26.9,29.4,40.4,89,180,98,1885
2026-07-05T03:02:00Z,67.8,26.7,29.6,40.0,90,179,97,1907
2026-07-05T03:07:00Z,68.4,26.7,30.3,40.0,90,181,97,1892
2026-07-05T03:12:00Z,66.7,26.4,30.0,40.0,90,180,98,1884
2026-07-05T03:17:00Z,64.8,26.7,30.2,40.0,91,180,97,1890
2026-07-05T03:22:00Z,66.5,26.6,30.4,40.0,91,180,96,1884
2026-07-05T03:27:00Z,66.8,26.7,30.7,40.0,91,180,97,1890
2026-07-05T03:32:00Z,64.3,26.9,30.6,40.0,91,179,99,1882
2026-07-05T03:37:00Z,64.5,27.0,30.8,40.0,91,179,97,1908
2026-07-05T03:42:00Z,64.6,26.9,31.0,40.0,90,180,97,1895
2026-07-05T03:47:00Z,63.6,27.3,31.3,40.0,90,181,97,1888
2026-07-05T03:52:00Z,65.2,27.0,31.5,40.0,91,181,98,1901
2026-07-05T03:57:00Z,65.2,27.0,31.7,40.0,90,182,98,1904
2026-07-05T04:02:00Z,62.8,27.0,31.5,40.0,89,179,98,1881
2026-07-05T04:07:00Z,65.5,27.2,31.7,40.0,91,181,96,1891
2026-07-05T04:12:00Z,62.0,27.1,32.7,40.0,91,178,96,1898
2026-07-05T04:17:00Z,64.2,27.3,32.9,40.0,91,180,96,1870
2026-07-05T04:22:00Z,64.2,27.1,32.4,40.0,90,180,95,1873
2026-07-05T04:27:00Z,62.4,27.4,32.6,40.0,91,179,96,1878
2026-07-05T04:32:00Z,94.8,26.8,32.5,40.0,91,182,97,1870
2026-07-05T04:37:00Z,95.0,26.8,32.9,40.0,89,181,96,1874
2026-07-05T04:42:00Z,91.0,26.6,33.2,40.0,90,179,97,1878
2026-07-05T04:47:00Z,89.0,27.0,33.2,40.0,89,181,96,1871
2026-07-05T04:52:00Z,88.3,26.9,33.1,40.0,90,180,97,1873
2026-07-05T04:57:00Z,89.8,27.2,33.2,40.0,91,179,98,1890
2026-07-05T05:02:00Z,85.7,27.4,34.0,40.0,89,181,97,1880
2026-07-05T05:07:00Z,85.5,27.3,33.5,40.0,89,181,96,1883
2026-07-05T05:12:00Z,83.9,27.4,33.5,40.0,90,180,97,1887
2026-07-05T05:17:00Z,84.9,27.0,33.7,40.0,90,179,97,1903
2026-07-05T05:22:00Z,81.2,27.5,33.8,40.0,90,177,99,1888
2026-07-05T05:27:00Z,81.3,27.2,34.0,40.0,91,180,97,1892
2026-07-05T05:32:00Z,81.2,27.4,33.6,40.0,90,180,98,1902
2026-07-05T05:37:00Z,80.2,27.4,34.0,40.0,90,178,96,1894
2026-07-05T05:42:00Z,79.5,27.6,34.0,40.0,90,179,96,1888
2026-07-05T05:47:00Z,78.6,27.8,34.0,40.0,90,178,97,1890
2026-07-05T05:52:00Z,77.7,27.9,34.0,40.0,91,179,99,1885
2026-07-05T05:57:00Z,76.9,27.9,34.0,40.0,90,179,97,1898
2026-07-05T06:02:00Z,73.9,27.8,34.0,40.0,91,180,98,1899
2026-07-05T06:07:00Z,75.2,27.6,34.0,40.0,92,177,98,1905
2026-07-05T06:12:00Z,74.3,28.0,34.0,40.0,89,179,97,1880
2026-07-05T06:17:00Z,73.1,28.0,34.0,40.0,90,179,96,1904
2026-07-05T06:22:00Z,0.0,28.3,31.2,72.1,0,0,0,0
