Timestamp,soil_moisture,soil_temperature,air_temperature,air_humidity,nitrogen,fosfor,kalium,ec
2026-07-03T15:21:29Z,23.1,23.6,24.5,75.6,113,100,201,501
2026-07-03T15:26:45Z,23.1,23.6,24.5,75.7,113,100,201,500
2026-07-03T15:31:45Z,23.1,23.6,24.6,75.1,113,100,201,500
2026-07-03T15:36:45Z,23.1,23.5,24.7,74.1,113,99,200,499
2026-07-03T15:41:45Z,23.1,23.4,24.8,73.9,113,99,200,499
2026-07-03T15:46:45Z,23.1,23.4,24.7,74.1,113,99,200,499
2026-07-03T15:51:45Z,23.1,23.4,24.7,73.7,113,99,200,499
2026-07-03T15:56:46Z,23.1,23.4,24.7,74.7,113,99,200,499
2026-07-03T16:01:46Z,23.1,23.3,24.6,74.6,113,99,200,498
2026-07-03T16:07:43Z,23.1,23.3,24.6,74.5,113,99,200,499
2026-07-03T16:12:43Z,23.1,23.3,24.6,74.7,113,99,200,499
2026-07-03T16:17:43Z,19.8,23.2,24.5,75.2,111,97,196,478
2026-07-03T16:22:43Z,19.7,23.2,24.5,75.1,111,97,196,477
1970-01-01T00:00:00Z,0.0,26.4,25.7,66.0,0,0,0,0
1970-01-01T00:00:00Z,0.0,27.4,25.7,64.8,0,0,0,0
2026-07-04T01:12:09Z,10.2,22.0,26.1,64.3,83,72,145,162
2026-07-04T01:21:13Z,9.9,22.8,26.6,63.5,82,71,144,151
2026-07-04T01:26:13Z,9.8,23.1,26.6,61.6,81,71,143,149
2026-07-04T01:31:13Z,9.8,23.6,27.2,60.9,81,71,143,147
2026-07-04T01:36:13Z,9.7,24.0,27.3,59.8,81,71,143,147
2026-07-04T01:41:13Z,9.5,24.4,26.8,58.1,80,70,141,131
2026-07-04T01:46:14Z,9.4,24.9,27.3,60.4,80,70,141,130
2026-07-04T01:51:14Z,9.4,25.3,28.0,59.0,80,70,141,129
2026-07-04T01:56:14Z,9.4,25.7,28.3,57.0,80,70,141,129
2026-07-04T02:01:14Z,9.4,26.2,28.9,57.5,80,70,141,130
2026-07-04T02:06:14Z,9.3,26.7,29.1,57.5,80,70,141,129
2026-07-04T02:11:14Z,9.3,27.1,29.5,55.7,80,70,141,129
2026-07-04T02:16:14Z,9.2,27.5,29.8,57.0,80,70,141,129
2026-07-04T02:21:14Z,9.2,27.9,29.4,57.2,80,70,141,128
2026-07-04T02:26:15Z,9.2,28.3,29.8,54.7,80,70,141,128
2026-07-04T02:31:15Z,9.2,28.6,29.8,55.4,80,70,141,128
2026-07-04T02:36:17Z,9.1,28.9,30.3,54.3,80,70,141,127
2026-07-04T02:41:18Z,9.1,29.3,30.1,53.7,80,70,141,126
2026-07-04T02:46:18Z,9.1,29.6,30.4,54.3,80,70,141,126
2026-07-04T02:51:18Z,9.1,29.8,30.9,52.5,80,70,141,127
2026-07-04T02:56:18Z,9.1,30.0,30.9,52.9,80,70,141,126
2026-07-04T03:01:18Z,9.0,30.2,31.1,52.5,80,69,140,125
2026-07-04T03:06:19Z,9.1,30.3,31.8,51.4,80,69,140,124
2026-07-04T03:11:19Z,9.0,30.5,31.3,53.0,80,69,140,123
2026-07-04T03:16:19Z,8.9,30.6,31.6,50.0,80,69,140,122
2026-07-04T03:21:21Z,8.8,30.6,32.1,48.6,80,69,140,121
2026-07-04T03:26:25Z,8.8,30.8,32.4,48.6,80,69,140,120
